recoil,"kb. rekoil. -kki. 1 melompat (of a rifle). 2 mundur, berkecut hati (of a person). to r. from takut, tidak sampai hati."
recollect,kkt. mengingat kembali.
recollection,kb. ingatan. tothe best of my r. menurut ingatan saya. within my r. sepanjang ingatanku.
recommence,kkt. mulai lagi.
recommend,kkt. 1 memuji kebaikan (s.o.o./s.s.t.). 2 menasehatkan.  3 menganjurkan.
recommendation,"kb. 1 pujian, rekomendasi. 2 surat pujian. He has excellent recommendations Ia mempunyai surat-surat pujian yang sangat baik."
recommit,kkt. (recommitted) memasukkan kembali.
recompense,"kb. balas/imbalan jasa. -kkt. membalas jasa, mengganti kerugian."
reconcilable,ks. dapat didamaikan.
reconcile,reconcile
reconciliation,"kb. perdamaian, perukunan kembali."
recondite,ks. 1 sukar dimengerti. 2 terpendam. 3 kurang dikenal.
recondition,recondition
reconnaissance,kb. pengintaian. r. plane pesawat pengintaian/peninjau/mata-mata.
reconnoiter,reconnoiter
reconsider,kkt. mempertimbangkan kembali.
reconsideration,kb. pertimbangan kembali.
reconsitute,kkt. menyusun kembali.
reconstruct,"kkt. merekonstruksi, memulihkan sebagai semula. to r. a crime menyusun kembali kejahatan."
reconstruction,kb. 1 rekontruksi. 2 pembangunan kembali (of a bridge).
reconvene,kkt. memanggil/mengumpulkan kembali. -kki. berkumpul kembali.
reconvert,kkt. 1 mengubah kembali. 2 menukar (money).
record,kb. 1 Mus.: peringan hitam. 2 catatan. 3 rekor. 4 dokumen (resmi). 5 riwayat pekerjaan (of s.o.). -ks. rekor. -kkt. 1 mencatat (by s.o.). 2 merekam (on tape pada pita suara). record-breaking ks. memecahkan rekor. -recording kb. rekaman.
recorder,kb. 1 penangkap/perekam suara. 2 pencatat (at court di pengadilan). 3 Mus.: semacam suling.
recordholder,kb. pemegang rekor.
recount,"kkt. menceritakan (o's adventures, the day's activities)."
recoup,"kkt. mengganti, menutup (o's losses kerugian-kerugiannya)."
recourse,kb. jalan lain. 2 penolong.
