carrier,"kb. 1 alat pengangkut, perusahaan pengangkutan. 2 penyebar,  pembawa.  carrier-based ks. yang berpangkalan di kapal induk."
carries,lih  CARRY.
carrion,kb. 1 daging bangkai. 2 sampah kotoran.
carrot,"kb. bortel, wortel. 2 penarik, pemikat."
carry,"kkt. (carried) 1 mengangkat. 2 membawa. 3 mempunyai. 4 memenangkan. 5 menggotong, mengangkat. 6 menerima, meloloskan. 7 mempengaruhi. 8 memikul. 9 menjual. 10 memuat. - kki. terdengar."
cart,"kb. kereta.  2 gerobak, kereta. -kkt. 1 mengangkut dengan kereta. 2 mengangkat dengan kereta."
carte blanche,"kb. kekuasaan penuh, blanko mandat. We have given him c. in thi matter Kami sudah berikan kepadanya kekuasaan penuh dalam hal ini."
cartel,kb. suatu gabungan perusahaan-perusahaan yang bertujuan monopoli teristimewa dalam mengatur harga-harga.
cartilage,kb. tulang rawan/muda.
cartload,kb. segerobak penuh.
cartographer,kb. pembuat peta.
cartography,kb. perpetaan.
carton,"kb. 1 slof, bos. a c. of cigarettes satu slof rokok. 2 kotak kardus, dos, karton."
cartoon,"kb. gambar lucu, (gambar) kartun."
cartoonist,kb. seniman  (gambar) kartun.
cartridge,"kb. pelor, peluru. 2 isi pulpen."
carve,"kkt. 1 mengukir, memahat.  2 memotong-memotong. 3 menuliskan, menggoreskan. -carving kb. ukiran.  c. knife pisau daging."
carver,"kb. pengukir, pemahat. 2 pisau daging."
cascade,"kb. air terjun kecil, riam, jeram. a c. flowers bunga-bunga yang berjatuhan (seperti air terjun). -kki. mengalir/berpancaran kebawah.  The water cascade over the cliff Air terjun melewati batu-batu."
case,"kb. 1 kotak, peti. 2 tempat, tas. 3 panggilan. 4 penyakit. 5 perkara. 6 keadaan, hal yang sebenarnya. 7 kasus. 8 orang sakit, orang yang terluka. 9 pengaduan (of the government). 10 alasan. -casing kb. selubung. 2 lis, pinggiran, bingkai, pian."
casebook,kb. 1 buku berisi keputusan-keputusan perkara pengadilan. 2 perkumpulan dari catatan-catatan mengenai hal-hal yang sebenarnya dalam sebuah lapangan.
casein,kb. kasein.
casement,kb. jendela yang dibuka dengan mendorong keluar.
caseworker,kb. karyawan/karyawati untuk kesejahteraan sosial.
cash,"kb. 1 uang. 2 kontan, tunai. -kkt. menguangkan (a chek). cash-and-carry ks.  bayar kontan dan barangnya segera diangkat, membeli kontan. c. sale penjualan dengan pembayaran tunai. c. advence uang panjar."
cashbox,kb. peti uang.
cashew,"kb. (biji) jambu monyet. c. nut biji jambu monyet, kacang mende."
cashier,"kb. kasir, pemegang kas. -kkt. memecat."
casino,"kb. kasino, tempat berjudi/penjudian, ruangan/kamar judi."
cask,kb. tong (kecil)
casket,kb. peti mayat/mati/jenazah.
cassava,"kb. singkong, ubi/ketela kayu."
casserole,kb. 1 tempat makanan yang ada tutupnya untuk memasak atau menyajikan makanan. 2 makanan biasanya merupakan sebuah adukan dimasak didalam kuah di tempat semacam itu.
cassette,kb. kaset.
cassock,kb. baju jubah.
cassowary,kb. (j. -ries) burung kasuari.
cast,"kb. 1 pembalut (dari) gigi. 2 Thea.: para pelaku. 3 cetakan. 4 warna tambahan, semu. -kkt. (cast) 1 melemparkan (a stone, line). 2 membuat. 3 memberikan, memasukkan. -casting kb. 1 Thea.: pemilihan pemain-pemain. 2 tuangan."
castanet,kb. kastenyet.
castaway,"kb. 1 orang yang kapalnya karam. 2 orang paria, orang buangan masyarakat."
caster,"kb. 1 lereng-lereng (pada sofa, kursi, tempat tidur dsb.). 2 pengail. 3 botol kecil (untuk merica, garam dsb.)"
castigate,kkt. menghukum (a pupil)
castle,"kb. 1 benteng, kastil. 2 istana."
castor,"kb. 1 c. oil kastroli, minyak jarak. 2 = CASTER."
castrarion,kb. pengebirian.
castrate,kkt. mengebiri.
casual,"kb. 1 secara kebetulan. 2 sambil lalu. 3 begitu saja, sepintas lalu. 4 lepas. 5 tidak tetap. 6 sederhana. -casualy kk. 1 begitu saja. 2 secara iseng-iseng, sambil lalu."
casuality,kb. hubungan sebab dan akibat.
casualness,"kb. secara tidak formil, secara tidak dibuat-buat. The c. of his approach made me  feel at home Caranya mendekati saya secara tidak formil itu membuat saya merasa seperti di rumah sendiri."
casualty,kb. (j. -ties) korban (kecelakaan).
cat,kb. kucing. cat's paw kaki kucing. c. nap tertidur sebentar-sebentar.
cataclysm,kb. bencana alam.
cataclysmic,ks. bersifat perubahan besar. Recent developments have been c. for that country  Kejadian-kejadian baru-baru itu merupakan perubahan besar untuk negeri itu.
catafalque,kb. podium/panggung untuk peti mayat.
catalepsy,"kb. katalepsia, semacam ayan."
catalog,#NAME?
cataloger,kb. pendaftar buku-buku.
catalogue,kb. 1 katalogus. 2 pendaftaran buku-buku atau barang-barang dagangan. -kkt. 1 membuat daftar nama-nama buku. 2 mendaftarkan.
catalyst,kb. katalisator.
catapult,"kb. katapel, jepretan. -kkt. melontarkan, menjepretkan, mempelantingkan."
cataract,kb. air terjun yang terjal sekali. 2 bular (of the eye).
catarrh,kb. radang selaput lendir di hidung dan tenggorokan yang disertai keluarnya lendir.
catastrophe,"kb. malapetaka, bencana alam."
catastrophic,ks. yang merupakan bencana besar.
catcall,"kb. ejekan, teriakan-teriakan menandakan kejengkelan."
catch,"kb. pegangan, jepitan, kaitan, gesper. 2 tangkapan. 3 Inf.: calon suami idaman. 4 tersedan-sedan. 5 Inf.: udang di balik batu, maksud tersembunyi. -ks. menarik, muluk-muluk. -kkt. (caught) 1 menangkap. 2 naik, mengejar. 3 ketularan. 4 menyangkut."
catchall,kb. tempat untuk segala macam barang.
catcher,kb. penangkap bola.
catchup,#NAME?
